Time,Body Position (x),Body Position (y),Body Position (z),Head Position (x),Head Position (y),Head Position (z),Region (Color),
299,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
299.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
299.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
299.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
300,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
300.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
300.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
300.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
301,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
301.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
301.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
301.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
302,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
302.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
302.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
302.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
303,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
303.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
303.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
303.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
304,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
304.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
304.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
304.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
305,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
305.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
305.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
305.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
306,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
306.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
306.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
306.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
307,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
307.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
307.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
307.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
308,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
308.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
308.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
308.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
309,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
309.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
309.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
309.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
310,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
310.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
310.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
310.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
311,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
311.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
311.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
311.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
312,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
312.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
312.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
312.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
313,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
313.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
313.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
313.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
314,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
314.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
314.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
314.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
315,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
315.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
315.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
315.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
316,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
316.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
316.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
316.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
317,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
317.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
317.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
317.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
318,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
318.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
318.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
318.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
319,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
319.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
319.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
319.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
320,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
320.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
320.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
320.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
321,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
321.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
321.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
321.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
322,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
322.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
322.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
322.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
323,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
323.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
323.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
323.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
324,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
324.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
324.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
324.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
325,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
325.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
325.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
325.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
326,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
326.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
326.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
326.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
327,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
327.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
327.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
327.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
328,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
328.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
328.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
328.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
329,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
329.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
329.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
329.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
330,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
330.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
330.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
330.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
331,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
331.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
331.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
331.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
332,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
332.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
332.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
332.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
333,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
333.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
333.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
333.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
334,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
334.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
334.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
334.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
335,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
335.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
335.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
335.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
336,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
336.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
336.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
336.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
337,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
337.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
337.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
337.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
338,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
338.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
338.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
338.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
339,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
339.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
339.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
339.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
340,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
340.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
340.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
340.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
341,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
341.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
341.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
341.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
342,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
342.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
342.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
342.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
343,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
343.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
343.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
343.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
344,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
344.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
344.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
344.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
345,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
345.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
345.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
345.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
346,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
346.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
346.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
346.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
347,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
347.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
347.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
347.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
348,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
348.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
348.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
348.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
349,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
349.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
349.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
349.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
350,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
350.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
350.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
350.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
351,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
351.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
351.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
351.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
352,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
352.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
352.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
352.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
353,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
353.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
353.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
353.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
354,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
354.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
354.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
354.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
355,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
355.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
355.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
355.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
356,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
356.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
356.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
356.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
357,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
357.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
357.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
357.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
358,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
358.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
358.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
358.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
359,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
359.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
359.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
359.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
360,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
360.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
360.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
360.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
361,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
361.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
361.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
361.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
362,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
362.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
362.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
362.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
363,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
363.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
363.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
363.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
364,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
364.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
364.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
364.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
365,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
365.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
365.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
365.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
366,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
366.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
366.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
366.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
367,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
367.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
367.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
367.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
368,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
368.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
368.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
368.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
369,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
369.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
369.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
369.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
370,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
370.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
370.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
370.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
371,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
371.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
371.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
371.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
372,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
372.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
372.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
372.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
373,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
373.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
373.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
